Date,Series ID,CPI Value,Item,Location
2018-06-01,A128482435J,105.3,Transport,Australia
2018-07-01,A128482435J,104.7,Transport,Australia
2018-08-01,A128482435J,105.0,Transport,Australia
2018-09-01,A128482435J,106.8,Transport,Australia
2018-10-01,A128482435J,107.9,Transport,Australia
2018-11-01,A128482435J,104.4,Transport,Australia
2018-12-01,A128482435J,102.7,Transport,Australia
2019-01-01,A128482435J,100.9,Transport,Australia
2019-02-01,A128482435J,102.4,Transport,Australia
2019-03-01,A128482435J,105.0,Transport,Australia
2019-04-01,A128482435J,106.7,Transport,Australia
2019-05-01,A128482435J,107.4,Transport,Australia
2019-06-01,A128482435J,105.9,Transport,Australia
2019-07-01,A128482435J,106.0,Transport,Australia
2019-08-01,A128482435J,106.1,Transport,Australia
2019-09-01,A128482435J,107.0,Transport,Australia
2019-10-01,A128482435J,108.4,Transport,Australia
2019-11-01,A128482435J,107.8,Transport,Australia
2019-12-01,A128482435J,108.0,Transport,Australia
2020-01-01,A128482435J,107.7,Transport,Australia
2020-02-01,A128482435J,106.8,Transport,Australia
2020-03-01,A128482435J,103.4,Transport,Australia
2020-04-01,A128482435J,98.3,Transport,Australia
2020-05-01,A128482435J,98.1,Transport,Australia
2020-06-01,A128482435J,100.7,Transport,Australia
2020-07-01,A128482435J,101.8,Transport,Australia
2020-08-01,A128482435J,101.5,Transport,Australia
2020-09-01,A128482435J,102.9,Transport,Australia
2020-10-01,A128482435J,102.7,Transport,Australia
2020-11-01,A128482435J,102.7,Transport,Australia
2020-12-01,A128482435J,104.6,Transport,Australia
2021-01-01,A128482435J,105.1,Transport,Australia
2021-02-01,A128482435J,106.3,Transport,Australia
2021-03-01,A128482435J,108.8,Transport,Australia
2021-04-01,A128482435J,109.4,Transport,Australia
2021-05-01,A128482435J,109.4,Transport,Australia
2021-06-01,A128482435J,109.9,Transport,Australia
2021-07-01,A128482435J,112.5,Transport,Australia
2021-08-01,A128482435J,112.7,Transport,Australia
2021-09-01,A128482435J,114.1,Transport,Australia
2021-10-01,A128482435J,116.0,Transport,Australia
2021-11-01,A128482435J,116.8,Transport,Australia
2021-12-01,A128482435J,116.1,Transport,Australia
2022-01-01,A128482435J,117.7,Transport,Australia
2022-02-01,A128482435J,120.5,Transport,Australia
2022-03-01,A128482435J,125.9,Transport,Australia
2022-04-01,A128482435J,119.6,Transport,Australia
2022-05-01,A128482435J,124.6,Transport,Australia
2022-06-01,A128482435J,128.0,Transport,Australia
2022-07-01,A128482435J,126.4,Transport,Australia
2022-08-01,A128482435J,122.3,Transport,Australia
2022-09-01,A128482435J,121.7,Transport,Australia
2022-10-01,A128482435J,124.4,Transport,Australia
2022-11-01,A128482435J,127.1,Transport,Australia
2022-12-01,A128482435J,124.5,Transport,Australia
2023-01-01,A128482435J,124.9,Transport,Australia
2023-02-01,A128482435J,127.2,Transport,Australia
2023-03-01,A128482435J,126.9,Transport,Australia
2023-04-01,A128482435J,128.1,Transport,Australia
2023-05-01,A128482435J,125.6,Transport,Australia
2023-06-01,A128482435J,126.9,Transport,Australia
2023-07-01,A128482435J,126.8,Transport,Australia
2023-08-01,A128482435J,131.4,Transport,Australia
2023-09-01,A128482435J,133.1,Transport,Australia
2023-10-01,A128482435J,131.8,Transport,Australia
2023-11-01,A128482435J,131.7,Transport,Australia
2017-09-01,A128484685K,100.0,Automotive fuel,Australia
2017-10-01,A128484685K,103.9,Automotive fuel,Australia
2017-11-01,A128484685K,108.8,Automotive fuel,Australia
2017-12-01,A128484685K,111.1,Automotive fuel,Australia
2018-01-01,A128484685K,109.7,Automotive fuel,Australia
2018-02-01,A128484685K,109.2,Automotive fuel,Australia
2018-03-01,A128484685K,107.9,Automotive fuel,Australia
2018-04-01,A128484685K,113.2,Automotive fuel,Australia
2018-05-01,A128484685K,117.7,Automotive fuel,Australia
2018-06-01,A128484685K,118.5,Automotive fuel,Australia
2018-07-01,A128484685K,116.2,Automotive fuel,Australia
2018-08-01,A128484685K,116.2,Automotive fuel,Australia
2018-09-01,A128484685K,122.2,Automotive fuel,Australia
2018-10-01,A128484685K,126.1,Automotive fuel,Australia
2018-11-01,A128484685K,112.5,Automotive fuel,Australia
2018-12-01,A128484685K,106.9,Automotive fuel,Australia
2019-01-01,A128484685K,100.5,Automotive fuel,Australia
2019-02-01,A128484685K,104.8,Automotive fuel,Australia
2019-03-01,A128484685K,110.2,Automotive fuel,Australia
2019-04-01,A128484685K,116.5,Automotive fuel,Australia
2019-05-01,A128484685K,118.4,Automotive fuel,Australia
2019-06-01,A128484685K,112.8,Automotive fuel,Australia
2019-07-01,A128484685K,113.2,Automotive fuel,Australia
2019-08-01,A128484685K,112.2,Automotive fuel,Australia
2019-09-01,A128484685K,115.3,Automotive fuel,Australia
2019-10-01,A128484685K,119.8,Automotive fuel,Australia
2019-11-01,A128484685K,117.4,Automotive fuel,Australia
2019-12-01,A128484685K,118.5,Automotive fuel,Australia
2020-01-01,A128484685K,117.7,Automotive fuel,Australia
2020-02-01,A128484685K,113.7,Automotive fuel,Australia
2020-03-01,A128484685K,103.1,Automotive fuel,Australia
2020-04-01,A128484685K,86.7,Automotive fuel,Australia
2020-05-01,A128484685K,87.5,Automotive fuel,Australia
2020-06-01,A128484685K,95.5,Automotive fuel,Australia
2020-07-01,A128484685K,98.8,Automotive fuel,Australia
2020-08-01,A128484685K,97.8,Automotive fuel,Australia
2020-09-01,A128484685K,98.4,Automotive fuel,Australia
2020-10-01,A128484685K,98.0,Automotive fuel,Australia
2020-11-01,A128484685K,97.0,Automotive fuel,Australia
2020-12-01,A128484685K,101.5,Automotive fuel,Australia
2021-01-01,A128484685K,103.2,Automotive fuel,Australia
2021-02-01,A128484685K,105.9,Automotive fuel,Australia
2021-03-01,A128484685K,113.3,Automotive fuel,Australia
2021-04-01,A128484685K,115.2,Automotive fuel,Australia
2021-05-01,A128484685K,114.3,Automotive fuel,Australia
2021-06-01,A128484685K,114.0,Automotive fuel,Australia
2021-07-01,A128484685K,122.1,Automotive fuel,Australia
2021-08-01,A128484685K,121.3,Automotive fuel,Australia
2021-09-01,A128484685K,124.5,Automotive fuel,Australia
2021-10-01,A128484685K,131.2,Automotive fuel,Australia
2021-11-01,A128484685K,132.9,Automotive fuel,Australia
2021-12-01,A128484685K,128.4,Automotive fuel,Australia
2022-01-01,A128484685K,133.9,Automotive fuel,Australia
2022-02-01,A128484685K,141.9,Automotive fuel,Australia
2022-03-01,A128484685K,159.6,Automotive fuel,Australia
2022-04-01,A128484685K,137.6,Automotive fuel,Australia
2022-05-01,A128484685K,152.8,Automotive fuel,Australia
2022-06-01,A128484685K,163.3,Automotive fuel,Australia
2022-07-01,A128484685K,157.7,Automotive fuel,Australia
2022-08-01,A128484685K,139.5,Automotive fuel,Australia
2022-09-01,A128484685K,137.1,Automotive fuel,Australia
2022-10-01,A128484685K,146.7,Automotive fuel,Australia
2022-11-01,A128484685K,154.9,Automotive fuel,Australia
2022-12-01,A128484685K,142.3,Automotive fuel,Australia
2023-01-01,A128484685K,143.9,Automotive fuel,Australia
2023-02-01,A128484685K,149.8,Automotive fuel,Australia
2023-03-01,A128484685K,146.5,Automotive fuel,Australia
2023-04-01,A128484685K,150.7,Automotive fuel,Australia
2023-05-01,A128484685K,140.6,Automotive fuel,Australia
2023-06-01,A128484685K,146.0,Automotive fuel,Australia
2023-07-01,A128484685K,145.7,Automotive fuel,Australia
2023-08-01,A128484685K,158.9,Automotive fuel,Australia
2023-09-01,A128484685K,164.1,Automotive fuel,Australia
2023-10-01,A128484685K,159.3,Automotive fuel,Australia
2023-11-01,A128484685K,158.5,Automotive fuel,Australia
2017-09-01,A128475063X,100.0,Communication,Australia
2017-10-01,A128475063X,98.7,Communication,Australia
2017-11-01,A128475063X,99.0,Communication,Australia
2017-12-01,A128475063X,98.9,Communication,Australia
2018-01-01,A128475063X,98.9,Communication,Australia
2018-02-01,A128475063X,98.0,Communication,Australia
2018-03-01,A128475063X,98.9,Communication,Australia
2018-04-01,A128475063X,98.9,Communication,Australia
2018-05-01,A128475063X,97.1,Communication,Australia
2018-06-01,A128475063X,97.0,Communication,Australia
2018-07-01,A128475063X,97.1,Communication,Australia
2018-08-01,A128475063X,95.6,Communication,Australia
2018-09-01,A128475063X,95.8,Communication,Australia
2018-10-01,A128475063X,95.5,Communication,Australia
2018-11-01,A128475063X,94.8,Communication,Australia
2018-12-01,A128475063X,94.5,Communication,Australia
2019-01-01,A128475063X,94.6,Communication,Australia
2019-02-01,A128475063X,93.5,Communication,Australia
2019-03-01,A128475063X,94.1,Communication,Australia
2019-04-01,A128475063X,94.1,Communication,Australia
2019-05-01,A128475063X,92.9,Communication,Australia
2019-06-01,A128475063X,92.3,Communication,Australia
2019-07-01,A128475063X,92.5,Communication,Australia
2019-08-01,A128475063X,92.0,Communication,Australia
2019-09-01,A128475063X,91.4,Communication,Australia
2019-10-01,A128475063X,92.1,Communication,Australia
2019-11-01,A128475063X,91.2,Communication,Australia
2019-12-01,A128475063X,90.2,Communication,Australia
2020-01-01,A128475063X,90.7,Communication,Australia
2020-02-01,A128475063X,90.2,Communication,Australia
2020-03-01,A128475063X,91.2,Communication,Australia
2020-04-01,A128475063X,91.1,Communication,Australia
2020-05-01,A128475063X,89.5,Communication,Australia
2020-06-01,A128475063X,89.2,Communication,Australia
2020-07-01,A128475063X,89.6,Communication,Australia
2020-08-01,A128475063X,88.9,Communication,Australia
2020-09-01,A128475063X,88.4,Communication,Australia
2020-10-01,A128475063X,88.2,Communication,Australia
2020-11-01,A128475063X,88.7,Communication,Australia
2020-12-01,A128475063X,88.7,Communication,Australia
2021-01-01,A128475063X,88.5,Communication,Australia
2021-02-01,A128475063X,89.0,Communication,Australia
2021-03-01,A128475063X,89.0,Communication,Australia
2021-04-01,A128475063X,89.1,Communication,Australia
2021-05-01,A128475063X,88.5,Communication,Australia
2021-06-01,A128475063X,87.9,Communication,Australia
2021-07-01,A128475063X,88.1,Communication,Australia
2021-08-01,A128475063X,87.6,Communication,Australia
2021-09-01,A128475063X,88.1,Communication,Australia
2021-10-01,A128475063X,87.8,Communication,Australia
2021-11-01,A128475063X,88.3,Communication,Australia
2021-12-01,A128475063X,87.8,Communication,Australia
2022-01-01,A128475063X,88.0,Communication,Australia
2022-02-01,A128475063X,88.3,Communication,Australia
2022-03-01,A128475063X,88.3,Communication,Australia
2022-04-01,A128475063X,88.6,Communication,Australia
2022-05-01,A128475063X,88.5,Communication,Australia
2022-06-01,A128475063X,88.0,Communication,Australia
2022-07-01,A128475063X,88.9,Communication,Australia
2022-08-01,A128475063X,89.3,Communication,Australia
2022-09-01,A128475063X,89.9,Communication,Australia
2022-10-01,A128475063X,89.5,Communication,Australia
2022-11-01,A128475063X,88.9,Communication,Australia
2022-12-01,A128475063X,89.1,Communication,Australia
2023-01-01,A128475063X,89.1,Communication,Australia
2023-02-01,A128475063X,89.4,Communication,Australia
2023-03-01,A128475063X,89.4,Communication,Australia
2023-04-01,A128475063X,88.8,Communication,Australia
2023-05-01,A128475063X,89.5,Communication,Australia
2023-06-01,A128475063X,88.5,Communication,Australia
2023-07-01,A128475063X,89.2,Communication,Australia
2023-08-01,A128475063X,90.7,Communication,Australia
2023-09-01,A128475063X,91.0,Communication,Australia
2023-10-01,A128475063X,91.1,Communication,Australia
2023-11-01,A128475063X,91.0,Communication,Australia
2017-09-01,A128478473V,100.0,Recreation and culture,Australia
2017-10-01,A128478473V,99.9,Recreation and culture,Australia
2017-11-01,A128478473V,99.1,Recreation and culture,Australia
2017-12-01,A128478473V,104.3,Recreation and culture,Australia
2018-01-01,A128478473V,103.4,Recreation and culture,Australia
2018-02-01,A128478473V,99.3,Recreation and culture,Australia
2018-03-01,A128478473V,98.8,Recreation and culture,Australia
2018-04-01,A128478473V,101.2,Recreation and culture,Australia
2018-05-01,A128478473V,98.9,Recreation and culture,Australia
2018-06-01,A128478473V,99.6,Recreation and culture,Australia
2018-07-01,A128478473V,103.5,Recreation and culture,Australia
2018-08-01,A128478473V,99.6,Recreation and culture,Australia
2018-09-01,A128478473V,101.3,Recreation and culture,Australia
2018-10-01,A128478473V,101.6,Recreation and culture,Australia
2018-11-01,A128478473V,100.1,Recreation and culture,Australia
2018-12-01,A128478473V,106.3,Recreation and culture,Australia
2019-01-01,A128478473V,105.0,Recreation and culture,Australia
2019-02-01,A128478473V,100.0,Recreation and culture,Australia
2019-03-01,A128478473V,98.6,Recreation and culture,Australia
2019-04-01,A128478473V,103.6,Recreation and culture,Australia
2019-05-01,A128478473V,100.0,Recreation and culture,Australia
2019-06-01,A128478473V,101.3,Recreation and culture,Australia
2019-07-01,A128478473V,105.3,Recreation and culture,Australia
2019-08-01,A128478473V,101.9,Recreation and culture,Australia
2019-09-01,A128478473V,102.6,Recreation and culture,Australia
2019-10-01,A128478473V,104.0,Recreation and culture,Australia
2019-11-01,A128478473V,100.8,Recreation and culture,Australia
2019-12-01,A128478473V,108.0,Recreation and culture,Australia
2020-01-01,A128478473V,107.3,Recreation and culture,Australia
2020-02-01,A128478473V,99.8,Recreation and culture,Australia
2020-03-01,A128478473V,100.7,Recreation and culture,Australia
2020-04-01,A128478473V,102.2,Recreation and culture,Australia
2020-05-01,A128478473V,101.0,Recreation and culture,Australia
2020-06-01,A128478473V,100.8,Recreation and culture,Australia
2020-07-01,A128478473V,103.9,Recreation and culture,Australia
2020-08-01,A128478473V,103.8,Recreation and culture,Australia
2020-09-01,A128478473V,99.2,Recreation and culture,Australia
2020-10-01,A128478473V,98.7,Recreation and culture,Australia
2020-11-01,A128478473V,98.9,Recreation and culture,Australia
2020-12-01,A128478473V,101.7,Recreation and culture,Australia
2021-01-01,A128478473V,100.9,Recreation and culture,Australia
2021-02-01,A128478473V,99.2,Recreation and culture,Australia
2021-03-01,A128478473V,98.7,Recreation and culture,Australia
2021-04-01,A128478473V,99.9,Recreation and culture,Australia
2021-05-01,A128478473V,98.5,Recreation and culture,Australia
2021-06-01,A128478473V,99.8,Recreation and culture,Australia
2021-07-01,A128478473V,99.7,Recreation and culture,Australia
2021-08-01,A128478473V,99.9,Recreation and culture,Australia
2021-09-01,A128478473V,101.2,Recreation and culture,Australia
2021-10-01,A128478473V,101.7,Recreation and culture,Australia
2021-11-01,A128478473V,100.8,Recreation and culture,Australia
2021-12-01,A128478473V,103.4,Recreation and culture,Australia
2022-01-01,A128478473V,104.0,Recreation and culture,Australia
2022-02-01,A128478473V,101.2,Recreation and culture,Australia
2022-03-01,A128478473V,102.1,Recreation and culture,Australia
2022-04-01,A128478473V,104.6,Recreation and culture,Australia
2022-05-01,A128478473V,102.8,Recreation and culture,Australia
2022-06-01,A128478473V,104.4,Recreation and culture,Australia
2022-07-01,A128478473V,105.5,Recreation and culture,Australia
2022-08-01,A128478473V,104.0,Recreation and culture,Australia
2022-09-01,A128478473V,106.6,Recreation and culture,Australia
2022-10-01,A128478473V,104.0,Recreation and culture,Australia
2022-11-01,A128478473V,106.6,Recreation and culture,Australia
2022-12-01,A128478473V,118.3,Recreation and culture,Australia
2023-01-01,A128478473V,114.6,Recreation and culture,Australia
2023-02-01,A128478473V,107.7,Recreation and culture,Australia
2023-03-01,A128478473V,108.3,Recreation and culture,Australia
2023-04-01,A128478473V,111.3,Recreation and culture,Australia
2023-05-01,A128478473V,106.4,Recreation and culture,Australia
2023-06-01,A128478473V,111.5,Recreation and culture,Australia
2023-07-01,A128478473V,109.8,Recreation and culture,Australia
2023-08-01,A128478473V,108.1,Recreation and culture,Australia
2023-09-01,A128478473V,110.3,Recreation and culture,Australia
2023-10-01,A128478473V,106.8,Recreation and culture,Australia
2023-11-01,A128478473V,107.9,Recreation and culture,Australia
2017-09-01,A128475797K,100.0,Holiday travel and accommodation,Australia
2017-10-01,A128475797K,100.2,Holiday travel and accommodation,Australia
2017-11-01,A128475797K,98.4,Holiday travel and accommodation,Australia
2017-12-01,A128475797K,110.0,Holiday travel and accommodation,Australia
2018-01-01,A128475797K,108.4,Holiday travel and accommodation,Australia
2018-02-01,A128475797K,99.8,Holiday travel and accommodation,Australia
2018-03-01,A128475797K,98.8,Holiday travel and accommodation,Australia
2018-04-01,A128475797K,104.1,Holiday travel and accommodation,Australia
2018-05-01,A128475797K,98.9,Holiday travel and accommodation,Australia
2018-06-01,A128475797K,100.7,Holiday travel and accommodation,Australia
2018-07-01,A128475797K,109.4,Holiday travel and accommodation,Australia
2018-08-01,A128475797K,100.4,Holiday travel and accommodation,Australia
2018-09-01,A128475797K,104.3,Holiday travel and accommodation,Australia
2018-10-01,A128475797K,105.3,Holiday travel and accommodation,Australia
2018-11-01,A128475797K,101.9,Holiday travel and accommodation,Australia
2018-12-01,A128475797K,115.5,Holiday travel and accommodation,Australia
2019-01-01,A128475797K,112.6,Holiday travel and accommodation,Australia
2019-02-01,A128475797K,101.7,Holiday travel and accommodation,Australia
2019-03-01,A128475797K,98.8,Holiday travel and accommodation,Australia
2019-04-01,A128475797K,109.2,Holiday travel and accommodation,Australia
2019-05-01,A128475797K,101.5,Holiday travel and accommodation,Australia
2019-06-01,A128475797K,104.3,Holiday travel and accommodation,Australia
2019-07-01,A128475797K,112.9,Holiday travel and accommodation,Australia
2019-08-01,A128475797K,105.2,Holiday travel and accommodation,Australia
2019-09-01,A128475797K,106.8,Holiday travel and accommodation,Australia
2019-10-01,A128475797K,109.9,Holiday travel and accommodation,Australia
2019-11-01,A128475797K,103.1,Holiday travel and accommodation,Australia
2019-12-01,A128475797K,118.2,Holiday travel and accommodation,Australia
2020-01-01,A128475797K,116.9,Holiday travel and accommodation,Australia
2020-02-01,A128475797K,101.2,Holiday travel and accommodation,Australia
2020-03-01,A128475797K,103.1,Holiday travel and accommodation,Australia
2020-04-01,A128475797K,105.9,Holiday travel and accommodation,Australia
2020-05-01,A128475797K,103.8,Holiday travel and accommodation,Australia
2020-06-01,A128475797K,103.4,Holiday travel and accommodation,Australia
2020-07-01,A128475797K,109.6,Holiday travel and accommodation,Australia
2020-08-01,A128475797K,109.1,Holiday travel and accommodation,Australia
2020-09-01,A128475797K,99.2,Holiday travel and accommodation,Australia
2020-10-01,A128475797K,98.1,Holiday travel and accommodation,Australia
2020-11-01,A128475797K,97.2,Holiday travel and accommodation,Australia
2020-12-01,A128475797K,108.5,Holiday travel and accommodation,Australia
2021-01-01,A128475797K,105.7,Holiday travel and accommodation,Australia
2021-02-01,A128475797K,97.3,Holiday travel and accommodation,Australia
2021-03-01,A128475797K,95.8,Holiday travel and accommodation,Australia
2021-04-01,A128475797K,101.4,Holiday travel and accommodation,Australia
2021-05-01,A128475797K,95.2,Holiday travel and accommodation,Australia
2021-06-01,A128475797K,99.3,Holiday travel and accommodation,Australia
2021-07-01,A128475797K,97.9,Holiday travel and accommodation,Australia
2021-08-01,A128475797K,97.6,Holiday travel and accommodation,Australia
2021-09-01,A128475797K,102.0,Holiday travel and accommodation,Australia
2021-10-01,A128475797K,103.7,Holiday travel and accommodation,Australia
2021-11-01,A128475797K,99.4,Holiday travel and accommodation,Australia
2021-12-01,A128475797K,110.1,Holiday travel and accommodation,Australia
2022-01-01,A128475797K,112.2,Holiday travel and accommodation,Australia
2022-02-01,A128475797K,98.3,Holiday travel and accommodation,Australia
2022-03-01,A128475797K,100.6,Holiday travel and accommodation,Australia
2022-04-01,A128475797K,109.7,Holiday travel and accommodation,Australia
2022-05-01,A128475797K,101.5,Holiday travel and accommodation,Australia
2022-06-01,A128475797K,107.0,Holiday travel and accommodation,Australia
2022-07-01,A128475797K,110.9,Holiday travel and accommodation,Australia
2022-08-01,A128475797K,105.3,Holiday travel and accommodation,Australia
2022-09-01,A128475797K,114.9,Holiday travel and accommodation,Australia
2022-10-01,A128475797K,107.5,Holiday travel and accommodation,Australia
2022-11-01,A128475797K,112.1,Holiday travel and accommodation,Australia
2022-12-01,A128475797K,142.4,Holiday travel and accommodation,Australia
2023-01-01,A128475797K,132.2,Holiday travel and accommodation,Australia
2023-02-01,A128475797K,112.9,Holiday travel and accommodation,Australia
2023-03-01,A128475797K,114.6,Holiday travel and accommodation,Australia
2023-04-01,A128475797K,122.8,Holiday travel and accommodation,Australia
2023-05-01,A128475797K,108.9,Holiday travel and accommodation,Australia
2023-06-01,A128475797K,120.8,Holiday travel and accommodation,Australia
2023-07-01,A128475797K,116.8,Holiday travel and accommodation,Australia
2023-08-01,A128475797K,112.3,Holiday travel and accommodation,Australia
2023-09-01,A128475797K,117.1,Holiday travel and accommodation,Australia
2023-10-01,A128475797K,108.9,Holiday travel and accommodation,Australia
2023-11-01,A128475797K,111.8,Holiday travel and accommodation,Australia
2017-09-01,A128473361K,100.0,Education,Australia
2017-10-01,A128473361K,100.0,Education,Australia
2017-11-01,A128473361K,100.0,Education,Australia
2017-12-01,A128473361K,100.1,Education,Australia
2018-01-01,A128473361K,100.1,Education,Australia
2018-02-01,A128473361K,102.6,Education,Australia
2018-03-01,A128473361K,102.7,Education,Australia
2018-04-01,A128473361K,102.7,Education,Australia
2018-05-01,A128473361K,102.7,Education,Australia
2018-06-01,A128473361K,102.7,Education,Australia
2018-07-01,A128473361K,102.7,Education,Australia
2018-08-01,A128473361K,103.1,Education,Australia
2018-09-01,A128473361K,102.8,Education,Australia
2018-10-01,A128473361K,102.8,Education,Australia
2018-11-01,A128473361K,102.8,Education,Australia
2018-12-01,A128473361K,102.8,Education,Australia
2019-01-01,A128473361K,102.8,Education,Australia
2019-02-01,A128473361K,105.6,Education,Australia
2019-03-01,A128473361K,105.6,Education,Australia
2019-04-01,A128473361K,105.6,Education,Australia
2019-05-01,A128473361K,105.6,Education,Australia
2019-06-01,A128473361K,105.6,Education,Australia
2019-07-01,A128473361K,105.6,Education,Australia
2019-08-01,A128473361K,105.7,Education,Australia
2019-09-01,A128473361K,105.7,Education,Australia
2019-10-01,A128473361K,105.7,Education,Australia
2019-11-01,A128473361K,105.7,Education,Australia
2019-12-01,A128473361K,105.8,Education,Australia
2020-01-01,A128473361K,105.8,Education,Australia
2020-02-01,A128473361K,108.4,Education,Australia
2020-03-01,A128473361K,108.5,Education,Australia
2020-04-01,A128473361K,108.5,Education,Australia
2020-05-01,A128473361K,107.4,Education,Australia
2020-06-01,A128473361K,104.5,Education,Australia
2020-07-01,A128473361K,104.5,Education,Australia
2020-08-01,A128473361K,104.6,Education,Australia
2020-09-01,A128473361K,106.7,Education,Australia
2020-10-01,A128473361K,106.7,Education,Australia
2020-11-01,A128473361K,107.1,Education,Australia
2020-12-01,A128473361K,108.0,Education,Australia
2021-01-01,A128473361K,109.0,Education,Australia
2021-02-01,A128473361K,108.5,Education,Australia
2021-03-01,A128473361K,108.5,Education,Australia
2021-04-01,A128473361K,108.5,Education,Australia
2021-05-01,A128473361K,108.5,Education,Australia
2021-06-01,A128473361K,108.5,Education,Australia
2021-07-01,A128473361K,108.5,Education,Australia
2021-08-01,A128473361K,108.5,Education,Australia
2021-09-01,A128473361K,108.6,Education,Australia
2021-10-01,A128473361K,108.6,Education,Australia
2021-11-01,A128473361K,108.6,Education,Australia
2021-12-01,A128473361K,108.6,Education,Australia
2022-01-01,A128473361K,108.6,Education,Australia
2022-02-01,A128473361K,113.4,Education,Australia
2022-03-01,A128473361K,113.5,Education,Australia
2022-04-01,A128473361K,113.5,Education,Australia
2022-05-01,A128473361K,113.5,Education,Australia
2022-06-01,A128473361K,113.5,Education,Australia
2022-07-01,A128473361K,113.5,Education,Australia
2022-08-01,A128473361K,113.5,Education,Australia
2022-09-01,A128473361K,113.5,Education,Australia
2022-10-01,A128473361K,113.5,Education,Australia
2022-11-01,A128473361K,113.6,Education,Australia
2022-12-01,A128473361K,113.6,Education,Australia
2023-01-01,A128473361K,113.6,Education,Australia
2023-02-01,A128473361K,119.8,Education,Australia
2023-03-01,A128473361K,119.7,Education,Australia
2023-04-01,A128473361K,119.7,Education,Australia
2023-05-01,A128473361K,119.7,Education,Australia
2023-06-01,A128473361K,119.4,Education,Australia
2023-07-01,A128473361K,119.4,Education,Australia
2023-08-01,A128473361K,119.7,Education,Australia
2023-09-01,A128473361K,119.0,Education,Australia
2023-10-01,A128473361K,119.0,Education,Australia
2023-11-01,A128473361K,119.0,Education,Australia
2017-09-01,A128477043A,100.0,Insurance and financial services,Australia
2017-10-01,A128477043A,99.7,Insurance and financial services,Australia
2017-11-01,A128477043A,100.1,Insurance and financial services,Australia
2017-12-01,A128477043A,100.1,Insurance and financial services,Australia
2018-01-01,A128477043A,100.1,Insurance and financial services,Australia
2018-02-01,A128477043A,100.2,Insurance and financial services,Australia
2018-03-01,A128477043A,100.4,Insurance and financial services,Australia
2018-04-01,A128477043A,100.4,Insurance and financial services,Australia
2018-05-01,A128477043A,100.6,Insurance and financial services,Australia
2018-06-01,A128477043A,100.9,Insurance and financial services,Australia
2018-07-01,A128477043A,100.9,Insurance and financial services,Australia
2018-08-01,A128477043A,101.0,Insurance and financial services,Australia
2018-09-01,A128477043A,101.4,Insurance and financial services,Australia
2018-10-01,A128477043A,101.4,Insurance and financial services,Australia
2018-11-01,A128477043A,101.5,Insurance and financial services,Australia
2018-12-01,A128477043A,101.7,Insurance and financial services,Australia
2019-01-01,A128477043A,101.7,Insurance and financial services,Australia
2019-02-01,A128477043A,101.6,Insurance and financial services,Australia
2019-03-01,A128477043A,101.5,Insurance and financial services,Australia
2019-04-01,A128477043A,101.5,Insurance and financial services,Australia
2019-05-01,A128477043A,101.5,Insurance and financial services,Australia
2019-06-01,A128477043A,101.6,Insurance and financial services,Australia
2019-07-01,A128477043A,101.6,Insurance and financial services,Australia
2019-08-01,A128477043A,101.8,Insurance and financial services,Australia
2019-09-01,A128477043A,101.9,Insurance and financial services,Australia
2019-10-01,A128477043A,101.9,Insurance and financial services,Australia
2019-11-01,A128477043A,102.1,Insurance and financial services,Australia
2019-12-01,A128477043A,102.5,Insurance and financial services,Australia
2020-01-01,A128477043A,102.4,Insurance and financial services,Australia
2020-02-01,A128477043A,102.6,Insurance and financial services,Australia
2020-03-01,A128477043A,103.0,Insurance and financial services,Australia
2020-04-01,A128477043A,102.9,Insurance and financial services,Australia
2020-05-01,A128477043A,103.1,Insurance and financial services,Australia
2020-06-01,A128477043A,103.5,Insurance and financial services,Australia
2020-07-01,A128477043A,103.5,Insurance and financial services,Australia
2020-08-01,A128477043A,103.6,Insurance and financial services,Australia
2020-09-01,A128477043A,103.5,Insurance and financial services,Australia
2020-10-01,A128477043A,103.5,Insurance and financial services,Australia
2020-11-01,A128477043A,103.7,Insurance and financial services,Australia
2020-12-01,A128477043A,103.6,Insurance and financial services,Australia
2021-01-01,A128477043A,103.6,Insurance and financial services,Australia
2021-02-01,A128477043A,103.6,Insurance and financial services,Australia
2021-03-01,A128477043A,103.6,Insurance and financial services,Australia
2021-04-01,A128477043A,103.6,Insurance and financial services,Australia
2021-05-01,A128477043A,103.8,Insurance and financial services,Australia
2021-06-01,A128477043A,104.0,Insurance and financial services,Australia
2021-07-01,A128477043A,103.8,Insurance and financial services,Australia
2021-08-01,A128477043A,104.1,Insurance and financial services,Australia
2021-09-01,A128477043A,104.6,Insurance and financial services,Australia
2021-10-01,A128477043A,104.6,Insurance and financial services,Australia
2021-11-01,A128477043A,104.7,Insurance and financial services,Australia
2021-12-01,A128477043A,105.9,Insurance and financial services,Australia
2022-01-01,A128477043A,105.8,Insurance and financial services,Australia
2022-02-01,A128477043A,106.1,Insurance and financial services,Australia
2022-03-01,A128477043A,106.4,Insurance and financial services,Australia
2022-04-01,A128477043A,106.3,Insurance and financial services,Australia
2022-05-01,A128477043A,106.4,Insurance and financial services,Australia
2022-06-01,A128477043A,107.6,Insurance and financial services,Australia
2022-07-01,A128477043A,107.6,Insurance and financial services,Australia
2022-08-01,A128477043A,108.0,Insurance and financial services,Australia
2022-09-01,A128477043A,109.0,Insurance and financial services,Australia
