country_code,country_name,frequency,methodology,measure,unit_measure,expenditure,adjustment,transform,period,value,base_period,series_key
CHN,China (People’s Republic of),M,N,CPI,PA,_T,N,GY,2026-02,1.3,,CHN.M.N.CPI.PA._T.N.GY
CHN,China (People’s Republic of),M,N,CPI,PA,_T,N,GY,2026-03,1.0,,CHN.M.N.CPI.PA._T.N.GY
CHN,China (People’s Republic of),M,N,CPI,PA,_T,N,GY,2026-04,1.2,,CHN.M.N.CPI.PA._T.N.GY
CHN,China (People’s Republic of),M,N,CPI,PA,_T,N,GY,2026-05,1.2,,CHN.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2017-12,24.7956,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2018-01,25.00623,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2018-02,25.43711,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2018-03,25.39652,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2018-04,25.49816,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2018-05,26.29076,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2018-06,29.4665,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2018-07,31.20916,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2018-08,34.42611,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2018-09,40.54234,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2018-10,45.90969,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2018-11,48.46918,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2018-12,47.64559,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2019-01,49.31258,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2019-02,51.27571,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2019-03,54.73234,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2019-04,55.79512,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2019-05,57.29651,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2019-06,55.7519,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2019-07,54.38664,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2019-08,54.48256,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2019-09,53.54201,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2019-10,50.48531,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2019-11,52.09175,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2019-12,53.8324,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2020-01,52.85573,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2020-02,50.27489,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2020-03,48.35686,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2020-04,45.56293,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2020-05,43.42123,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2020-06,42.75875,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2020-07,42.39043,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2020-08,40.67294,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2020-09,36.62072,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2020-10,37.23904,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2020-11,35.79782,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2020-12,36.14059,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2021-01,38.53198,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2021-02,40.65178,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2021-03,42.64885,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2021-04,46.28015,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2021-05,48.84473,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2021-06,50.20008,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2021-07,51.76617,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2021-08,51.42389,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2021-09,52.47122,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2021-10,52.11165,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2021-11,51.18235,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2021-12,50.94164,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2022-01,50.69016,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2022-02,52.31926,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2022-03,55.10663,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2022-04,58.03801,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2022-05,60.67993,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2022-06,63.98258,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2022-07,71.00246,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2022-08,78.51527,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2022-09,83.02998,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2022-10,88.03568,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2022-11,92.41278,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2022-12,94.79318,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2023-01,98.82909,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2023-02,102.5008,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2023-03,104.2965,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2023-04,108.8341,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2023-05,114.2463,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2023-06,115.5803,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2023-07,113.45,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2023-08,124.3675,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2023-09,138.2824,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2023-10,142.6615,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2023-11,160.9208,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2023-12,211.4076,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2024-01,254.2483,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2024-02,276.2184,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2024-03,287.8691,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2024-04,289.4049,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2024-05,276.4103,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2024-06,271.5297,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2024-07,263.4457,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2024-08,236.7166,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2024-09,209.0011,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2024-10,192.995,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2024-11,166.025,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2024-12,117.7636,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2025-01,84.53751,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2025-02,66.87415,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2025-03,55.93002,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2025-04,47.26027,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2025-05,43.47866,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2025-06,39.42012,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2025-07,36.56654,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2025-08,33.55593,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2025-09,31.75756,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2025-10,31.30876,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2025-11,31.36819,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2025-12,31.54876,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2026-01,32.41181,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2026-02,33.05148,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2026-03,32.60675,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2026-04,32.35045,,ARG.M.N.CPI.PA._T.N.GY
ARG,Argentina,M,N,CPI,PA,_T,N,GY,2026-05,33.19652,,ARG.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2016-07,0.574308,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2016-08,0.6756539,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2016-09,0.9880238,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2016-10,1.161654,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2016-11,1.279284,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2016-12,1.585382,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2017-01,1.954836,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2017-02,2.140133,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2017-03,1.849147,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2017-04,1.855082,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2017-05,1.584965,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2017-06,1.424512,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2017-07,1.489548,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2017-08,1.694548,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2017-09,1.871928,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2017-10,1.661974,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2017-11,1.854349,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2017-12,1.825495,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2018-01,1.842741,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2018-02,1.879411,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2018-03,1.999812,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2018-04,1.95184,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2018-05,2.287608,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2018-06,2.336325,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2018-07,2.455324,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2018-08,2.35422,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2018-09,2.059288,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2018-10,2.279855,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2018-11,1.935591,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2018-12,1.633295,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2019-01,1.343574,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2019-02,1.349549,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2019-03,1.564851,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2019-04,1.784793,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2019-05,1.558805,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2019-06,1.489562,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2019-07,1.562483,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2019-08,1.449359,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2019-09,1.380818,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2019-10,1.372562,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2019-11,1.591887,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2019-12,1.825844,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2020-01,1.998624,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2020-02,1.849984,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2020-03,1.259582,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2020-04,0.3461572,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2020-05,0.1736845,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2020-06,0.4897065,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2020-07,0.5964918,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2020-08,0.6858063,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2020-09,0.7151656,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2020-10,0.6118985,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2020-11,0.6200219,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2020-12,0.6787177,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2021-01,1.008026,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2021-02,1.207701,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2021-03,1.894403,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2021-04,2.829354,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2021-05,3.428258,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2021-06,3.711541,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2021-07,3.869996,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2021-08,3.941244,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2021-09,4.163626,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2021-10,4.784675,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2021-11,5.309251,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2021-12,5.500789,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2022-01,5.72033,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2022-02,6.187223,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2022-03,6.926795,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2022-04,7.044348,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2022-05,7.418267,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2022-06,7.805237,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2022-07,7.546125,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2022-08,7.435737,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2022-09,7.5653,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2022-10,7.649684,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2022-11,7.263303,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2022-12,6.786957,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2023-01,6.715242,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2023-02,6.351648,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2023-03,5.454367,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2023-04,5.392743,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2023-05,4.640407,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2023-06,3.877457,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2023-07,3.894856,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2023-08,4.194492,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2023-09,4.056,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2023-10,3.357785,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2023-11,3.068963,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2023-12,3.234831,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2024-01,2.918586,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2024-02,2.938604,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2024-03,3.060314,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2024-04,2.896665,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2024-05,2.872501,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2024-06,2.676223,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2024-07,2.683799,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2024-08,2.409046,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2024-09,2.16352,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2024-10,2.345919,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2024-11,2.561707,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2024-12,2.751394,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2025-01,2.885157,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2025-02,2.704934,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2025-03,2.435202,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2025-04,2.423388,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2025-05,2.404021,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2025-06,2.589809,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2025-07,2.594947,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2025-08,2.684848,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2025-09,2.799393,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2025-11,2.529273,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2025-12,2.375702,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2026-01,2.110935,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2026-02,2.146336,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2026-03,2.815347,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2026-04,3.208548,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2026-05,3.515784,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2026-06,3.014019,,G7.M.N.CPI.PA._T.N.GY
G7,G7,M,N,CPI,PA,_T,N,GY,2026-07,3.02415,,G7.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2015-01,2.15314,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2015-02,2.293561,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2015-03,2.345269,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2015-04,2.226663,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2015-05,2.306021,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2015-06,2.34343,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2015-07,2.316355,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2015-08,2.327854,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2015-09,2.213748,,G20.M.N.CPI.PA._T.N.GY
G20,G20,M,N,CPI,PA,_T,N,GY,2015-10,2.352582,,G20.M.N.CPI.PA._T.N.GY
