Date,Series ID,CPI Value,Item,Location
2015-06-01,A2328731J,102.5,Maintenance and repair of motor vehicles,Sydney
2015-09-01,A2328731J,102.8,Maintenance and repair of motor vehicles,Sydney
2015-12-01,A2328731J,106.0,Maintenance and repair of motor vehicles,Sydney
2016-03-01,A2328731J,104.7,Maintenance and repair of motor vehicles,Sydney
2016-06-01,A2328731J,104.7,Maintenance and repair of motor vehicles,Sydney
2016-09-01,A2328731J,105.3,Maintenance and repair of motor vehicles,Sydney
2016-12-01,A2328731J,105.3,Maintenance and repair of motor vehicles,Sydney
2017-03-01,A2328731J,105.4,Maintenance and repair of motor vehicles,Sydney
2017-06-01,A2328731J,105.7,Maintenance and repair of motor vehicles,Sydney
2017-09-01,A2328731J,106.2,Maintenance and repair of motor vehicles,Sydney
2017-12-01,A2328731J,106.2,Maintenance and repair of motor vehicles,Sydney
2018-03-01,A2328731J,106.8,Maintenance and repair of motor vehicles,Sydney
2018-06-01,A2328731J,107.0,Maintenance and repair of motor vehicles,Sydney
2018-09-01,A2328731J,107.6,Maintenance and repair of motor vehicles,Sydney
2018-12-01,A2328731J,108.5,Maintenance and repair of motor vehicles,Sydney
2019-03-01,A2328731J,108.9,Maintenance and repair of motor vehicles,Sydney
2019-06-01,A2328731J,109.8,Maintenance and repair of motor vehicles,Sydney
2019-09-01,A2328731J,110.3,Maintenance and repair of motor vehicles,Sydney
2019-12-01,A2328731J,111.3,Maintenance and repair of motor vehicles,Sydney
2020-03-01,A2328731J,111.7,Maintenance and repair of motor vehicles,Sydney
2020-06-01,A2328731J,113.5,Maintenance and repair of motor vehicles,Sydney
2020-09-01,A2328731J,111.5,Maintenance and repair of motor vehicles,Sydney
2020-12-01,A2328731J,110.9,Maintenance and repair of motor vehicles,Sydney
2021-03-01,A2328731J,113.4,Maintenance and repair of motor vehicles,Sydney
2021-06-01,A2328731J,117.3,Maintenance and repair of motor vehicles,Sydney
2021-09-01,A2328731J,118.8,Maintenance and repair of motor vehicles,Sydney
2021-12-01,A2328731J,118.1,Maintenance and repair of motor vehicles,Sydney
2022-03-01,A2328731J,118.9,Maintenance and repair of motor vehicles,Sydney
2022-06-01,A2328731J,121.0,Maintenance and repair of motor vehicles,Sydney
2022-09-01,A2328731J,124.2,Maintenance and repair of motor vehicles,Sydney
2022-12-01,A2328731J,126.2,Maintenance and repair of motor vehicles,Sydney
2023-03-01,A2328731J,127.3,Maintenance and repair of motor vehicles,Sydney
2023-06-01,A2328731J,126.7,Maintenance and repair of motor vehicles,Sydney
2023-09-01,A2328731J,127.9,Maintenance and repair of motor vehicles,Sydney
2011-06-01,A2328641C,97.9,Other services in respect of motor vehicles,Sydney
2011-09-01,A2328641C,98.6,Other services in respect of motor vehicles,Sydney
2011-12-01,A2328641C,99.0,Other services in respect of motor vehicles,Sydney
2012-03-01,A2328641C,101.1,Other services in respect of motor vehicles,Sydney
2012-06-01,A2328641C,101.2,Other services in respect of motor vehicles,Sydney
2012-09-01,A2328641C,102.6,Other services in respect of motor vehicles,Sydney
2012-12-01,A2328641C,103.1,Other services in respect of motor vehicles,Sydney
2013-03-01,A2328641C,104.3,Other services in respect of motor vehicles,Sydney
2013-06-01,A2328641C,104.3,Other services in respect of motor vehicles,Sydney
2013-09-01,A2328641C,105.3,Other services in respect of motor vehicles,Sydney
2013-12-01,A2328641C,106.5,Other services in respect of motor vehicles,Sydney
2014-03-01,A2328641C,107.8,Other services in respect of motor vehicles,Sydney
2014-06-01,A2328641C,108.0,Other services in respect of motor vehicles,Sydney
2014-09-01,A2328641C,108.8,Other services in respect of motor vehicles,Sydney
2014-12-01,A2328641C,109.4,Other services in respect of motor vehicles,Sydney
2015-03-01,A2328641C,110.8,Other services in respect of motor vehicles,Sydney
2015-06-01,A2328641C,110.8,Other services in respect of motor vehicles,Sydney
2015-09-01,A2328641C,111.3,Other services in respect of motor vehicles,Sydney
2015-12-01,A2328641C,113.1,Other services in respect of motor vehicles,Sydney
2016-03-01,A2328641C,112.7,Other services in respect of motor vehicles,Sydney
2016-06-01,A2328641C,112.8,Other services in respect of motor vehicles,Sydney
2016-09-01,A2328641C,113.5,Other services in respect of motor vehicles,Sydney
2016-12-01,A2328641C,113.6,Other services in respect of motor vehicles,Sydney
2017-03-01,A2328641C,114.5,Other services in respect of motor vehicles,Sydney
2017-06-01,A2328641C,114.5,Other services in respect of motor vehicles,Sydney
2017-09-01,A2328641C,115.1,Other services in respect of motor vehicles,Sydney
2017-12-01,A2328641C,115.5,Other services in respect of motor vehicles,Sydney
2018-03-01,A2328641C,116.5,Other services in respect of motor vehicles,Sydney
2018-06-01,A2328641C,116.6,Other services in respect of motor vehicles,Sydney
2018-09-01,A2328641C,117.1,Other services in respect of motor vehicles,Sydney
2018-12-01,A2328641C,117.1,Other services in respect of motor vehicles,Sydney
2019-03-01,A2328641C,117.7,Other services in respect of motor vehicles,Sydney
2019-06-01,A2328641C,118.1,Other services in respect of motor vehicles,Sydney
2019-09-01,A2328641C,117.7,Other services in respect of motor vehicles,Sydney
2019-12-01,A2328641C,116.7,Other services in respect of motor vehicles,Sydney
2020-03-01,A2328641C,116.8,Other services in respect of motor vehicles,Sydney
2020-06-01,A2328641C,113.8,Other services in respect of motor vehicles,Sydney
2020-09-01,A2328641C,116.2,Other services in respect of motor vehicles,Sydney
2020-12-01,A2328641C,117.2,Other services in respect of motor vehicles,Sydney
2021-03-01,A2328641C,117.5,Other services in respect of motor vehicles,Sydney
2021-06-01,A2328641C,118.9,Other services in respect of motor vehicles,Sydney
2021-09-01,A2328641C,118.4,Other services in respect of motor vehicles,Sydney
2021-12-01,A2328641C,118.2,Other services in respect of motor vehicles,Sydney
2022-03-01,A2328641C,119.2,Other services in respect of motor vehicles,Sydney
2022-06-01,A2328641C,119.8,Other services in respect of motor vehicles,Sydney
2022-09-01,A2328641C,121.7,Other services in respect of motor vehicles,Sydney
2022-12-01,A2328641C,122.2,Other services in respect of motor vehicles,Sydney
2023-03-01,A2328641C,124.3,Other services in respect of motor vehicles,Sydney
2023-06-01,A2328641C,124.8,Other services in respect of motor vehicles,Sydney
2023-09-01,A2328641C,129.7,Other services in respect of motor vehicles,Sydney
2011-06-01,A2326661A,98.1,Urban transport fares,Sydney
2011-09-01,A2326661A,98.1,Urban transport fares,Sydney
2011-12-01,A2326661A,98.1,Urban transport fares,Sydney
2012-03-01,A2326661A,101.9,Urban transport fares,Sydney
2012-06-01,A2326661A,101.9,Urban transport fares,Sydney
2012-09-01,A2326661A,102.9,Urban transport fares,Sydney
2012-12-01,A2326661A,102.9,Urban transport fares,Sydney
2013-03-01,A2326661A,105.3,Urban transport fares,Sydney
2013-06-01,A2326661A,105.3,Urban transport fares,Sydney
2013-09-01,A2326661A,105.3,Urban transport fares,Sydney
2013-12-01,A2326661A,105.3,Urban transport fares,Sydney
2014-03-01,A2326661A,107.1,Urban transport fares,Sydney
2014-06-01,A2326661A,107.1,Urban transport fares,Sydney
2014-09-01,A2326661A,108.3,Urban transport fares,Sydney
2014-12-01,A2326661A,105.3,Urban transport fares,Sydney
2015-03-01,A2326661A,107.3,Urban transport fares,Sydney
2015-06-01,A2326661A,107.3,Urban transport fares,Sydney
2015-09-01,A2326661A,107.3,Urban transport fares,Sydney
2015-12-01,A2326661A,106.4,Urban transport fares,Sydney
2016-03-01,A2326661A,106.2,Urban transport fares,Sydney
2016-06-01,A2326661A,106.2,Urban transport fares,Sydney
2016-09-01,A2326661A,106.2,Urban transport fares,Sydney
2016-12-01,A2326661A,110.7,Urban transport fares,Sydney
2017-03-01,A2326661A,110.7,Urban transport fares,Sydney
2017-06-01,A2326661A,110.9,Urban transport fares,Sydney
2017-09-01,A2326661A,113.0,Urban transport fares,Sydney
2017-12-01,A2326661A,113.0,Urban transport fares,Sydney
2018-03-01,A2326661A,114.1,Urban transport fares,Sydney
2018-06-01,A2326661A,114.1,Urban transport fares,Sydney
2018-09-01,A2326661A,116.0,Urban transport fares,Sydney
2018-12-01,A2326661A,116.0,Urban transport fares,Sydney
2019-03-01,A2326661A,116.0,Urban transport fares,Sydney
2019-06-01,A2326661A,116.0,Urban transport fares,Sydney
2019-09-01,A2326661A,116.9,Urban transport fares,Sydney
2019-12-01,A2326661A,116.9,Urban transport fares,Sydney
2020-03-01,A2326661A,116.9,Urban transport fares,Sydney
2020-06-01,A2326661A,114.2,Urban transport fares,Sydney
2020-09-01,A2326661A,103.2,Urban transport fares,Sydney
2020-12-01,A2326661A,114.0,Urban transport fares,Sydney
2021-03-01,A2326661A,114.1,Urban transport fares,Sydney
2021-06-01,A2326661A,114.4,Urban transport fares,Sydney
2021-09-01,A2326661A,115.2,Urban transport fares,Sydney
2021-12-01,A2326661A,115.3,Urban transport fares,Sydney
2022-03-01,A2326661A,115.6,Urban transport fares,Sydney
2022-06-01,A2326661A,104.5,Urban transport fares,Sydney
2022-09-01,A2326661A,118.5,Urban transport fares,Sydney
2022-12-01,A2326661A,115.3,Urban transport fares,Sydney
2023-03-01,A2326661A,119.3,Urban transport fares,Sydney
2023-06-01,A2326661A,119.3,Urban transport fares,Sydney
2023-09-01,A2326661A,119.6,Urban transport fares,Sydney
2011-06-01,A2328776L,98.1,Urban transport fares,Sydney
2011-09-01,A2328776L,98.1,Urban transport fares,Sydney
2011-12-01,A2328776L,98.1,Urban transport fares,Sydney
2012-03-01,A2328776L,101.9,Urban transport fares,Sydney
2012-06-01,A2328776L,101.9,Urban transport fares,Sydney
2012-09-01,A2328776L,102.9,Urban transport fares,Sydney
2012-12-01,A2328776L,102.9,Urban transport fares,Sydney
2013-03-01,A2328776L,105.3,Urban transport fares,Sydney
2013-06-01,A2328776L,105.3,Urban transport fares,Sydney
2013-09-01,A2328776L,105.3,Urban transport fares,Sydney
2013-12-01,A2328776L,105.3,Urban transport fares,Sydney
2014-03-01,A2328776L,107.1,Urban transport fares,Sydney
2014-06-01,A2328776L,107.1,Urban transport fares,Sydney
2014-09-01,A2328776L,108.3,Urban transport fares,Sydney
2014-12-01,A2328776L,105.3,Urban transport fares,Sydney
2015-03-01,A2328776L,107.3,Urban transport fares,Sydney
2015-06-01,A2328776L,107.3,Urban transport fares,Sydney
2015-09-01,A2328776L,107.3,Urban transport fares,Sydney
2015-12-01,A2328776L,106.4,Urban transport fares,Sydney
2016-03-01,A2328776L,106.2,Urban transport fares,Sydney
2016-06-01,A2328776L,106.2,Urban transport fares,Sydney
2016-09-01,A2328776L,106.2,Urban transport fares,Sydney
2016-12-01,A2328776L,110.7,Urban transport fares,Sydney
2017-03-01,A2328776L,110.7,Urban transport fares,Sydney
2017-06-01,A2328776L,110.9,Urban transport fares,Sydney
2017-09-01,A2328776L,113.0,Urban transport fares,Sydney
2017-12-01,A2328776L,113.0,Urban transport fares,Sydney
2018-03-01,A2328776L,114.1,Urban transport fares,Sydney
2018-06-01,A2328776L,114.1,Urban transport fares,Sydney
2018-09-01,A2328776L,116.0,Urban transport fares,Sydney
2018-12-01,A2328776L,116.0,Urban transport fares,Sydney
2019-03-01,A2328776L,116.0,Urban transport fares,Sydney
2019-06-01,A2328776L,116.0,Urban transport fares,Sydney
2019-09-01,A2328776L,116.9,Urban transport fares,Sydney
2019-12-01,A2328776L,116.9,Urban transport fares,Sydney
2020-03-01,A2328776L,116.9,Urban transport fares,Sydney
2020-06-01,A2328776L,114.2,Urban transport fares,Sydney
2020-09-01,A2328776L,103.2,Urban transport fares,Sydney
2020-12-01,A2328776L,114.0,Urban transport fares,Sydney
2021-03-01,A2328776L,114.1,Urban transport fares,Sydney
2021-06-01,A2328776L,114.4,Urban transport fares,Sydney
2021-09-01,A2328776L,115.2,Urban transport fares,Sydney
2021-12-01,A2328776L,115.3,Urban transport fares,Sydney
2022-03-01,A2328776L,115.6,Urban transport fares,Sydney
2022-06-01,A2328776L,104.5,Urban transport fares,Sydney
2022-09-01,A2328776L,118.5,Urban transport fares,Sydney
2022-12-01,A2328776L,115.3,Urban transport fares,Sydney
2023-03-01,A2328776L,119.3,Urban transport fares,Sydney
2023-06-01,A2328776L,119.3,Urban transport fares,Sydney
2023-09-01,A2328776L,119.6,Urban transport fares,Sydney
2011-06-01,A2331161A,99.2,Communication,Sydney
2011-09-01,A2331161A,99.2,Communication,Sydney
2011-12-01,A2331161A,100.3,Communication,Sydney
2012-03-01,A2331161A,100.4,Communication,Sydney
2012-06-01,A2331161A,100.1,Communication,Sydney
2012-09-01,A2331161A,100.6,Communication,Sydney
2012-12-01,A2331161A,101.9,Communication,Sydney
2013-03-01,A2331161A,101.8,Communication,Sydney
2013-06-01,A2331161A,102.3,Communication,Sydney
2013-09-01,A2331161A,102.4,Communication,Sydney
2013-12-01,A2331161A,103.5,Communication,Sydney
2014-03-01,A2331161A,103.8,Communication,Sydney
2014-06-01,A2331161A,102.0,Communication,Sydney
2014-09-01,A2331161A,100.5,Communication,Sydney
2014-12-01,A2331161A,100.4,Communication,Sydney
2015-03-01,A2331161A,99.1,Communication,Sydney
2015-06-01,A2331161A,98.5,Communication,Sydney
2015-09-01,A2331161A,96.5,Communication,Sydney
2015-12-01,A2331161A,94.2,Communication,Sydney
2016-03-01,A2331161A,92.8,Communication,Sydney
2016-06-01,A2331161A,91.4,Communication,Sydney
2016-09-01,A2331161A,89.3,Communication,Sydney
2016-12-01,A2331161A,88.6,Communication,Sydney
2017-03-01,A2331161A,88.3,Communication,Sydney
2017-06-01,A2331161A,87.9,Communication,Sydney
2017-09-01,A2331161A,86.7,Communication,Sydney
2017-12-01,A2331161A,85.6,Communication,Sydney
2018-03-01,A2331161A,85.3,Communication,Sydney
2018-06-01,A2331161A,84.2,Communication,Sydney
2018-09-01,A2331161A,83.1,Communication,Sydney
2018-12-01,A2331161A,81.9,Communication,Sydney
2019-03-01,A2331161A,81.5,Communication,Sydney
2019-06-01,A2331161A,80.6,Communication,Sydney
2019-09-01,A2331161A,79.7,Communication,Sydney
2019-12-01,A2331161A,78.9,Communication,Sydney
2020-03-01,A2331161A,78.7,Communication,Sydney
2020-06-01,A2331161A,77.7,Communication,Sydney
2020-09-01,A2331161A,77.1,Communication,Sydney
2020-12-01,A2331161A,76.8,Communication,Sydney
2021-03-01,A2331161A,77.2,Communication,Sydney
2021-06-01,A2331161A,76.7,Communication,Sydney
2021-09-01,A2331161A,76.3,Communication,Sydney
2021-12-01,A2331161A,76.4,Communication,Sydney
2022-03-01,A2331161A,76.7,Communication,Sydney
2022-06-01,A2331161A,76.7,Communication,Sydney
2022-09-01,A2331161A,77.8,Communication,Sydney
2022-12-01,A2331161A,77.4,Communication,Sydney
2023-03-01,A2331161A,77.6,Communication,Sydney
2023-06-01,A2331161A,77.2,Communication,Sydney
2023-09-01,A2331161A,78.9,Communication,Sydney
2011-06-01,A2326571W,99.2,Communication,Sydney
2011-09-01,A2326571W,99.2,Communication,Sydney
2011-12-01,A2326571W,100.3,Communication,Sydney
2012-03-01,A2326571W,100.4,Communication,Sydney
2012-06-01,A2326571W,100.1,Communication,Sydney
2012-09-01,A2326571W,100.6,Communication,Sydney
2012-12-01,A2326571W,101.9,Communication,Sydney
2013-03-01,A2326571W,101.8,Communication,Sydney
2013-06-01,A2326571W,102.3,Communication,Sydney
2013-09-01,A2326571W,102.4,Communication,Sydney
2013-12-01,A2326571W,103.5,Communication,Sydney
2014-03-01,A2326571W,103.8,Communication,Sydney
2014-06-01,A2326571W,102.0,Communication,Sydney
2014-09-01,A2326571W,100.5,Communication,Sydney
2014-12-01,A2326571W,100.4,Communication,Sydney
2015-03-01,A2326571W,99.1,Communication,Sydney
2015-06-01,A2326571W,98.5,Communication,Sydney
2015-09-01,A2326571W,96.5,Communication,Sydney
2015-12-01,A2326571W,94.2,Communication,Sydney
2016-03-01,A2326571W,92.8,Communication,Sydney
2016-06-01,A2326571W,91.4,Communication,Sydney
2016-09-01,A2326571W,89.3,Communication,Sydney
2016-12-01,A2326571W,88.6,Communication,Sydney
2017-03-01,A2326571W,88.3,Communication,Sydney
2017-06-01,A2326571W,87.9,Communication,Sydney
2017-09-01,A2326571W,86.7,Communication,Sydney
2017-12-01,A2326571W,85.6,Communication,Sydney
2018-03-01,A2326571W,85.3,Communication,Sydney
2018-06-01,A2326571W,84.2,Communication,Sydney
2018-09-01,A2326571W,83.1,Communication,Sydney
2018-12-01,A2326571W,81.9,Communication,Sydney
2019-03-01,A2326571W,81.5,Communication,Sydney
2019-06-01,A2326571W,80.6,Communication,Sydney
2019-09-01,A2326571W,79.7,Communication,Sydney
2019-12-01,A2326571W,78.9,Communication,Sydney
2020-03-01,A2326571W,78.7,Communication,Sydney
2020-06-01,A2326571W,77.7,Communication,Sydney
2020-09-01,A2326571W,77.1,Communication,Sydney
2020-12-01,A2326571W,76.8,Communication,Sydney
2021-03-01,A2326571W,77.2,Communication,Sydney
2021-06-01,A2326571W,76.7,Communication,Sydney
2021-09-01,A2326571W,76.3,Communication,Sydney
2021-12-01,A2326571W,76.4,Communication,Sydney
2022-03-01,A2326571W,76.7,Communication,Sydney
2022-06-01,A2326571W,76.7,Communication,Sydney
2022-09-01,A2326571W,77.8,Communication,Sydney
2022-12-01,A2326571W,77.4,Communication,Sydney
2023-03-01,A2326571W,77.6,Communication,Sydney
2023-06-01,A2326571W,77.2,Communication,Sydney
2023-09-01,A2326571W,78.9,Communication,Sydney
2011-06-01,A2328461V,97.2,Postal services,Sydney
2011-09-01,A2328461V,99.5,Postal services,Sydney
2011-12-01,A2328461V,99.5,Postal services,Sydney
2012-03-01,A2328461V,99.5,Postal services,Sydney
2012-06-01,A2328461V,101.4,Postal services,Sydney
2012-09-01,A2328461V,101.4,Postal services,Sydney
2012-12-01,A2328461V,102.0,Postal services,Sydney
2013-03-01,A2328461V,102.3,Postal services,Sydney
2013-06-01,A2328461V,104.4,Postal services,Sydney
2013-09-01,A2328461V,104.4,Postal services,Sydney
2013-12-01,A2328461V,104.7,Postal services,Sydney
2014-03-01,A2328461V,112.0,Postal services,Sydney
2014-06-01,A2328461V,109.9,Postal services,Sydney
2014-09-01,A2328461V,109.9,Postal services,Sydney
2014-12-01,A2328461V,111.1,Postal services,Sydney
2015-03-01,A2328461V,110.2,Postal services,Sydney
2015-06-01,A2328461V,111.1,Postal services,Sydney
2015-09-01,A2328461V,111.3,Postal services,Sydney
2015-12-01,A2328461V,109.0,Postal services,Sydney
2016-03-01,A2328461V,109.6,Postal services,Sydney
2016-06-01,A2328461V,110.1,Postal services,Sydney
2016-09-01,A2328461V,111.2,Postal services,Sydney
2016-12-01,A2328461V,112.7,Postal services,Sydney
2017-03-01,A2328461V,114.1,Postal services,Sydney
2017-06-01,A2328461V,114.0,Postal services,Sydney
2017-09-01,A2328461V,114.6,Postal services,Sydney
2017-12-01,A2328461V,116.5,Postal services,Sydney
2018-03-01,A2328461V,116.7,Postal services,Sydney
2018-06-01,A2328461V,122.8,Postal services,Sydney
2018-09-01,A2328461V,126.7,Postal services,Sydney
2018-12-01,A2328461V,128.2,Postal services,Sydney
2019-03-01,A2328461V,128.5,Postal services,Sydney
2019-06-01,A2328461V,128.4,Postal services,Sydney
2019-09-01,A2328461V,127.9,Postal services,Sydney
2019-12-01,A2328461V,125.8,Postal services,Sydney
2020-03-01,A2328461V,127.7,Postal services,Sydney
2020-06-01,A2328461V,126.0,Postal services,Sydney
2020-09-01,A2328461V,124.6,Postal services,Sydney
2020-12-01,A2328461V,124.7,Postal services,Sydney
2021-03-01,A2328461V,126.1,Postal services,Sydney
2021-06-01,A2328461V,129.0,Postal services,Sydney
2021-09-01,A2328461V,129.6,Postal services,Sydney
2021-12-01,A2328461V,130.4,Postal services,Sydney
2022-03-01,A2328461V,135.4,Postal services,Sydney
2022-06-01,A2328461V,135.5,Postal services,Sydney
2022-09-01,A2328461V,139.3,Postal services,Sydney
2022-12-01,A2328461V,139.9,Postal services,Sydney
2023-03-01,A2328461V,142.2,Postal services,Sydney
2023-06-01,A2328461V,147.0,Postal services,Sydney
2023-09-01,A2328461V,159.1,Postal services,Sydney
2011-06-01,A2328506L,99.3,Telecommunication equipment and services,Sydney
2011-09-01,A2328506L,99.2,Telecommunication equipment and services,Sydney
2011-12-01,A2328506L,100.3,Telecommunication equipment and services,Sydney
2012-03-01,A2328506L,100.4,Telecommunication equipment and services,Sydney
2012-06-01,A2328506L,100.1,Telecommunication equipment and services,Sydney
2012-09-01,A2328506L,100.6,Telecommunication equipment and services,Sydney
2012-12-01,A2328506L,101.8,Telecommunication equipment and services,Sydney
2013-03-01,A2328506L,101.8,Telecommunication equipment and services,Sydney
2013-06-01,A2328506L,102.2,Telecommunication equipment and services,Sydney
2013-09-01,A2328506L,102.3,Telecommunication equipment and services,Sydney
2013-12-01,A2328506L,103.5,Telecommunication equipment and services,Sydney
2014-03-01,A2328506L,103.4,Telecommunication equipment and services,Sydney
2014-06-01,A2328506L,101.6,Telecommunication equipment and services,Sydney
2014-09-01,A2328506L,100.1,Telecommunication equipment and services,Sydney
2014-12-01,A2328506L,100.0,Telecommunication equipment and services,Sydney
2015-03-01,A2328506L,98.6,Telecommunication equipment and services,Sydney
2015-06-01,A2328506L,97.9,Telecommunication equipment and services,Sydney
2015-09-01,A2328506L,95.9,Telecommunication equipment and services,Sydney
2015-12-01,A2328506L,93.6,Telecommunication equipment and services,Sydney
2016-03-01,A2328506L,92.0,Telecommunication equipment and services,Sydney
2016-06-01,A2328506L,90.6,Telecommunication equipment and services,Sydney
2016-09-01,A2328506L,88.3,Telecommunication equipment and services,Sydney
2016-12-01,A2328506L,87.6,Telecommunication equipment and services,Sydney
2017-03-01,A2328506L,87.2,Telecommunication equipment and services,Sydney
2017-06-01,A2328506L,86.8,Telecommunication equipment and services,Sydney
2017-09-01,A2328506L,85.4,Telecommunication equipment and services,Sydney
2017-12-01,A2328506L,84.3,Telecommunication equipment and services,Sydney
2018-03-01,A2328506L,84.0,Telecommunication equipment and services,Sydney
2018-06-01,A2328506L,82.7,Telecommunication equipment and services,Sydney
2018-09-01,A2328506L,81.4,Telecommunication equipment and services,Sydney
2018-12-01,A2328506L,80.2,Telecommunication equipment and services,Sydney
2019-03-01,A2328506L,79.8,Telecommunication equipment and services,Sydney
2019-06-01,A2328506L,78.8,Telecommunication equipment and services,Sydney
2019-09-01,A2328506L,77.9,Telecommunication equipment and services,Sydney
2019-12-01,A2328506L,77.2,Telecommunication equipment and services,Sydney
2020-03-01,A2328506L,77.0,Telecommunication equipment and services,Sydney
2020-06-01,A2328506L,76.0,Telecommunication equipment and services,Sydney
2020-09-01,A2328506L,75.4,Telecommunication equipment and services,Sydney
2020-12-01,A2328506L,75.1,Telecommunication equipment and services,Sydney
2021-03-01,A2328506L,75.4,Telecommunication equipment and services,Sydney
2021-06-01,A2328506L,74.9,Telecommunication equipment and services,Sydney
2021-09-01,A2328506L,74.4,Telecommunication equipment and services,Sydney
2021-12-01,A2328506L,74.5,Telecommunication equipment and services,Sydney
2022-03-01,A2328506L,74.6,Telecommunication equipment and services,Sydney
2022-06-01,A2328506L,74.6,Telecommunication equipment and services,Sydney
2022-09-01,A2328506L,75.6,Telecommunication equipment and services,Sydney
2022-12-01,A2328506L,75.3,Telecommunication equipment and services,Sydney
2023-03-01,A2328506L,75.3,Telecommunication equipment and services,Sydney
2023-06-01,A2328506L,74.8,Telecommunication equipment and services,Sydney
2023-09-01,A2328506L,76.2,Telecommunication equipment and services,Sydney
2011-06-01,A2331206V,100.0,Recreation and culture,Sydney
2011-09-01,A2331206V,100.6,Recreation and culture,Sydney
2011-12-01,A2331206V,101.6,Recreation and culture,Sydney
2012-03-01,A2331206V,99.4,Recreation and culture,Sydney
2012-06-01,A2331206V,98.4,Recreation and culture,Sydney
2012-09-01,A2331206V,99.3,Recreation and culture,Sydney
2012-12-01,A2331206V,99.8,Recreation and culture,Sydney
2013-03-01,A2331206V,98.9,Recreation and culture,Sydney
2013-06-01,A2331206V,98.3,Recreation and culture,Sydney
2013-09-01,A2331206V,100.5,Recreation and culture,Sydney
2013-12-01,A2331206V,102.3,Recreation and culture,Sydney
2014-03-01,A2331206V,102.0,Recreation and culture,Sydney
2014-06-01,A2331206V,101.7,Recreation and culture,Sydney
2014-09-01,A2331206V,101.8,Recreation and culture,Sydney
2014-12-01,A2331206V,103.2,Recreation and culture,Sydney
2015-03-01,A2331206V,103.9,Recreation and culture,Sydney
2015-06-01,A2331206V,102.6,Recreation and culture,Sydney
2015-09-01,A2331206V,103.3,Recreation and culture,Sydney
2015-12-01,A2331206V,104.8,Recreation and culture,Sydney
2016-03-01,A2331206V,104.0,Recreation and culture,Sydney
2016-06-01,A2331206V,103.2,Recreation and culture,Sydney
2016-09-01,A2331206V,104.1,Recreation and culture,Sydney
2016-12-01,A2331206V,104.4,Recreation and culture,Sydney
2017-03-01,A2331206V,103.4,Recreation and culture,Sydney
2017-06-01,A2331206V,103.1,Recreation and culture,Sydney
2017-09-01,A2331206V,104.7,Recreation and culture,Sydney
2017-12-01,A2331206V,105.1,Recreation and culture,Sydney
2018-03-01,A2331206V,103.9,Recreation and culture,Sydney
2018-06-01,A2331206V,103.5,Recreation and culture,Sydney
2018-09-01,A2331206V,105.2,Recreation and culture,Sydney
2018-12-01,A2331206V,106.5,Recreation and culture,Sydney
2019-03-01,A2331206V,104.3,Recreation and culture,Sydney
2019-06-01,A2331206V,105.2,Recreation and culture,Sydney
2019-09-01,A2331206V,107.3,Recreation and culture,Sydney
2019-12-01,A2331206V,108.0,Recreation and culture,Sydney
2020-03-01,A2331206V,105.5,Recreation and culture,Sydney
2020-06-01,A2331206V,104.1,Recreation and culture,Sydney
2020-09-01,A2331206V,105.4,Recreation and culture,Sydney
2020-12-01,A2331206V,107.8,Recreation and culture,Sydney
2021-03-01,A2331206V,107.8,Recreation and culture,Sydney
2021-06-01,A2331206V,107.7,Recreation and culture,Sydney
2021-09-01,A2331206V,108.6,Recreation and culture,Sydney
2021-12-01,A2331206V,110.9,Recreation and culture,Sydney
2022-03-01,A2331206V,110.8,Recreation and culture,Sydney
2022-06-01,A2331206V,111.9,Recreation and culture,Sydney
2022-09-01,A2331206V,112.9,Recreation and culture,Sydney
2022-12-01,A2331206V,119.2,Recreation and culture,Sydney
2023-03-01,A2331206V,120.9,Recreation and culture,Sydney
2023-06-01,A2331206V,120.4,Recreation and culture,Sydney
2023-09-01,A2331206V,120.6,Recreation and culture,Sydney
2011-06-01,A3603813L,106.2,"Audio, visual and computing equipment and services",Sydney
2011-09-01,A3603813L,103.6,"Audio, visual and computing equipment and services",Sydney
2011-12-01,A3603813L,101.6,"Audio, visual and computing equipment and services",Sydney
2012-03-01,A3603813L,98.8,"Audio, visual and computing equipment and services",Sydney
2012-06-01,A3603813L,96.0,"Audio, visual and computing equipment and services",Sydney
2012-09-01,A3603813L,94.2,"Audio, visual and computing equipment and services",Sydney
2012-12-01,A3603813L,92.2,"Audio, visual and computing equipment and services",Sydney
2013-03-01,A3603813L,89.5,"Audio, visual and computing equipment and services",Sydney
2013-06-01,A3603813L,88.9,"Audio, visual and computing equipment and services",Sydney
2013-09-01,A3603813L,88.4,"Audio, visual and computing equipment and services",Sydney
2013-12-01,A3603813L,87.9,"Audio, visual and computing equipment and services",Sydney
2014-03-01,A3603813L,88.1,"Audio, visual and computing equipment and services",Sydney
2014-06-01,A3603813L,86.2,"Audio, visual and computing equipment and services",Sydney
2014-09-01,A3603813L,86.1,"Audio, visual and computing equipment and services",Sydney
2014-12-01,A3603813L,82.7,"Audio, visual and computing equipment and services",Sydney
2015-03-01,A3603813L,81.8,"Audio, visual and computing equipment and services",Sydney
2015-06-01,A3603813L,81.8,"Audio, visual and computing equipment and services",Sydney
2015-09-01,A3603813L,82.3,"Audio, visual and computing equipment and services",Sydney
2015-12-01,A3603813L,81.2,"Audio, visual and computing equipment and services",Sydney
